"FMTNAME"	"START"	"END"	"LABEL"	"MIN"	"MAX"	"DEFAULT"	"LENGTH"	"FUZZ"	"PREFIX"	"MULT"	"FILL"	"NOEDIT"	"TYPE"	"SEXCL"	"EEXCL"	"HLO"	"DECSEP"	"DIG3SEP"	"DATATYPE"	"LANGUAGE"
"944"	"PNCOMPB"	"               3"	"               3"	"PATIENT DID NOT SHOW UP"	1	40	31	31	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"945"	"PNCOMPB"	"               4"	"               4"	"STAFF UNAVAILABLE"	1	40	31	31	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"946"	"PNCOMPB"	"               5"	"               5"	"PATIENT NOT GIVEN FORM BY STAFF"	1	40	31	31	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"947"	"PNCOMPB"	"              94"	"              94"	"OTHER"	1	40	31	31	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"948"	"PPIF"	"              .Y"	"              .Y"	"ND"	1	40	2	2	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"949"	"PPIF"	"              .Z"	"              .Z"	"NE"	1	40	2	2	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"950"	"PRADBMNY"	"              .Y"	"              .Y"	"ND"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"951"	"PRADBMNY"	"              .Z"	"              .Z"	"NE"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"952"	"PRADBMNY"	"               0"	"               0"	"NO"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"953"	"PRADBMNY"	"               1"	"               1"	"YES"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"954"	"PRADNY"	"              .Y"	"              .Y"	"ND"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"955"	"PRADNY"	"              .Z"	"              .Z"	"NE"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"956"	"PRADNY"	"               0"	"               0"	"NO"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"957"	"PRADNY"	"               1"	"               1"	"YES"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"958"	"PSA"	"              .Y"	"              .Y"	"ND"	1	40	14	2	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"959"	"PSA"	"              .Z"	"              .Z"	"NE"	1	40	14	2	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"960"	"PSARP"	"              .Y"	"              .Y"	"ND"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"961"	"PSARP"	"              .Z"	"              .Z"	"NE"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"962"	"PSARP"	"               0"	"               0"	"NO"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"963"	"PSARP"	"               1"	"               1"	"YES"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"964"	"PSARP"	"               2"	"               2"	"NOT APPLICABLE"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"965"	"PSARPS"	"              .Y"	"              .Y"	"ND"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"966"	"PSARPS"	"              .Z"	"              .Z"	"NE"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"967"	"PSARPS"	"               0"	"               0"	"NO"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"968"	"PSARPS"	"               1"	"               1"	"YES"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"969"	"PSARPS"	"               2"	"               2"	"NA"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"970"	"PSKAR"	"              .Y"	"              .Y"	"ND"	1	40	8	2	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"971"	"PSKAR"	"              .Z"	"              .Z"	"NE"	1	40	8	2	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"972"	"PSKAR2C"	"               0"	"               0"	">=80"	1	40	7	7	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"973"	"PSKAR2C"	"               1"	"               1"	"<=70"	1	40	7	7	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"974"	"PSKAR2C"	"               2"	"               2"	"Missing"	1	40	7	7	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"975"	"PSKARC"	"               1"	"               1"	"100"	1	40	7	7	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"976"	"PSKARC"	"               2"	"               2"	"90"	1	40	7	7	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"977"	"PSKARC"	"               3"	"               3"	"80"	1	40	7	7	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"978"	"PSKARC"	"               4"	"               4"	"70"	1	40	7	7	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"979"	"PSKARC"	"               5"	"               5"	"60"	1	40	7	7	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"980"	"PSKARC"	"               6"	"               6"	"<60"	1	40	7	7	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"981"	"PSKARC"	"               7"	"               7"	"Missing"	1	40	7	7	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"982"	"PSTATUS"	"              .Y"	"              .Y"	"ND"	1	40	13	13	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"983"	"PSTATUS"	"              .Z"	"              .Z"	"NE"	1	40	13	13	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"984"	"PSTATUS"	"               1"	"               1"	"ONGOING"	1	40	13	13	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"985"	"PSTATUS"	"               2"	"               2"	"NEW OR CHANGE"	1	40	13	13	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"986"	"PSTNA"	"               1"	"               1"	"NOT APPLICABLE (FURTHER ANTI TUMOR THERAPY ADMINISTRATION)"	1	58	58	58	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"987"	"PTSM"	"              .Y"	"              .Y"	"ND"	1	42	42	42	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"988"	"PTSM"	"              .Z"	"              .Z"	"NE"	1	42	42	42	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"989"	"PTSM"	"               0"	"               0"	"COMPLETED STUDY MEDICATION"	1	42	42	42	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"990"	"PTSM"	"               1"	"               1"	"ADVERSE EVENT"	1	42	42	42	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"991"	"PTSM"	"               2"	"               2"	"DEATH"	1	42	42	42	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"992"	"PTSM"	"              13"	"              13"	"PROGRESSIVE DISEASE"	1	42	42	42	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"993"	"PTSM"	"              21"	"              21"	"PATIENT REQUIRED THERAPY / PROC NOT PERMIT"	1	42	42	42	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"994"	"PTSM"	"              22"	"              22"	"OTHER MAJOR PROTOCOL VIOLATION"	1	42	42	42	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"995"	"PTSM"	"              31"	"              31"	"LOST TO FOLLOW UP"	1	42	42	42	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"996"	"PTSM"	"              91"	"              91"	"CONSENT WITHDRAWN"	1	42	42	42	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"997"	"PTSM"	"              94"	"              94"	"OTHER"	1	42	42	42	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"998"	"QKNONY"	"              .Y"	"              .Y"	"ND"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"999"	"QKNONY"	"              .Z"	"              .Z"	"NE"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1000"	"QKNONY"	"               0"	"               0"	"NO"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1001"	"QKNONY"	"               1"	"               1"	"YES"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1002"	"QKNONY"	"               2"	"               2"	"NOT APPLICABLE"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1003"	"QPCORNY"	"              .Y"	"              .Y"	"ND"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1004"	"QPCORNY"	"              .Z"	"              .Z"	"NE"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1005"	"QPCORNY"	"               0"	"               0"	"NO"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1006"	"QPCORNY"	"               1"	"               1"	"YES"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1007"	"QPCORNY"	"               2"	"               2"	"NOT APPLICABLE"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1008"	"QPRONY"	"              .Y"	"              .Y"	"ND"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1009"	"QPRONY"	"              .Z"	"              .Z"	"NE"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1010"	"QPRONY"	"               0"	"               0"	"NO"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1011"	"QPRONY"	"               1"	"               1"	"YES"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1012"	"QPRONY"	"               2"	"               2"	"NOT APPLICABLE"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1013"	"QSELFNY"	"              .Y"	"              .Y"	"ND"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1014"	"QSELFNY"	"              .Z"	"              .Z"	"NE"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1015"	"QSELFNY"	"               0"	"               0"	"NO"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1016"	"QSELFNY"	"               1"	"               1"	"YES"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1017"	"QUESTNY"	"              .Y"	"              .Y"	"ND"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1018"	"QUESTNY"	"              .Z"	"              .Z"	"NE"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1019"	"QUESTNY"	"               0"	"               0"	"NO"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1020"	"QUESTNY"	"               1"	"               1"	"YES"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1021"	"RACE"	"               1"	"               1"	"CAUCASIAN"	1	40	9	9	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1022"	"RACE"	"               2"	"               2"	"BLACK"	1	40	9	9	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1023"	"RACE"	"               3"	"               3"	"ORIENTAL"	1	40	9	9	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1024"	"RACE"	"               4"	"               4"	"HISPANIC"	1	40	9	9	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1025"	"RACE"	"              94"	"              94"	"OTHER"	1	40	9	9	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1026"	"RACEW"	"               1"	"               1"	"CAUCASIAN"	1	40	13	13	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1027"	"RACEW"	"               2"	"               2"	"NON-CAUCASIAN"	1	40	13	13	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1028"	"RADBMP"	"              .Y"	"              .Y"	"ND"	1	40	2	2	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1029"	"RADBMP"	"              .Z"	"              .Z"	"NE"	1	40	2	2	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1030"	"RADED"	"              .Y"	"              .Y"	"ND"	1	40	2	2	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1031"	"RADED"	"              .Z"	"              .Z"	"NE"	1	40	2	2	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1032"	"RADNONE"	"              .Y"	"              .Y"	"ND"	1	40	4	4	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1033"	"RADNONE"	"              .Z"	"              .Z"	"NE"	1	40	4	4	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1034"	"RADNONE"	"               0"	"               0"	"NONE"	1	40	4	4	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1035"	"RAECHO"	"              .Y"	"              .Y"	"ND"	1	42	42	42	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1036"	"RAECHO"	"              .Z"	"              .Z"	"NE"	1	42	42	42	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1037"	"RAECHO"	"               1"	"               1"	"RADIONUCLIDE ANGIOCARDIOGRAPHY (MUGA SCAN)"	1	42	42	42	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1038"	"RAECHO"	"               2"	"               2"	"ECHOCARDIOGRAPHY"	1	42	42	42	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1039"	"RCENSDIS"	"               1"	"               1"	"DISEASE PFS NOT ASSESSABLE - CENSORED AT RANDOMIZATION"	1	54	54	54	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1040"	"RCENSDIS"	"               2"	"               2"	"FURTHER ANTI-TUMOR THERAPY"	1	54	54	54	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1041"	"RCENSDIS"	"               3"	"               3"	"DISEASE PROGRESSION NOT OBSERVED"	1	54	54	54	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1042"	"RCENSPAI"	"               1"	"               1"	"PAIN PFS NOT ASSESSABLE - CENSORED AT RANDOMIZATION"	1	51	51	51	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1043"	"RCENSPAI"	"               2"	"               2"	"FURTHER ANTI-TUMOR THERAPY"	1	51	51	51	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1044"	"RCENSPAI"	"               3"	"               3"	"PAIN PROGRESSION NOT OBSERVED"	1	51	51	51	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1045"	"RCENSPAR"	"               2"	"               2"	"FURTHER ANTI-TUMOR THERAPY"	1	40	33	33	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1046"	"RCENSPAR"	"               3"	"               3"	"END OF PAIN RESPONSE NOT OBSERVED"	1	40	33	33	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1047"	"RCENSPSA"	"               1"	"               1"	"PSA PFS NOT ASSESSABLE - CENSORED AT RANDOMIZATION"	1	50	50	50	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1048"	"RCENSPSA"	"               2"	"               2"	"FURTHER ANTI-TUMOR THERAPY"	1	50	50	50	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1049"	"RCENSPSA"	"               3"	"               3"	"PSA PROGRESSION NOT OBSERVED"	1	50	50	50	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1050"	"RCENSPSR"	"               2"	"               2"	"FURTHER ANTI-TUMOR THERAPY"	1	40	32	32	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1051"	"RCENSPSR"	"               3"	"               3"	"END OF PSA RESPONSE NOT OBSERVED"	1	40	32	32	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1052"	"RCENSTUM"	"               1"	"               1"	"TUMOR PFS NOT ASSESSABLE - CENSORED AT RANDOMIZATION"	1	52	52	52	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1053"	"RCENSTUM"	"               2"	"               2"	"FURTHER ANTI-TUMOR THERAPY"	1	52	52	52	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1054"	"RCENSTUM"	"               3"	"               3"	"TUMOR PROGRESSION NOT OBSERVED"	1	52	52	52	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1055"	"RDIC"	"               1"	"               1"	">1.00"	1	40	10	10	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1056"	"RDIC"	"               2"	"               2"	"0.95-<1.00"	1	40	10	10	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1057"	"RDIC"	"               3"	"               3"	"0.90-<0.95"	1	40	10	10	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1058"	"RDIC"	"               4"	"               4"	"0.80-<0.90"	1	40	10	10	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1059"	"RDIC"	"               5"	"               5"	"0.50-<0.80"	1	40	10	10	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1060"	"RDIC"	"               6"	"               6"	"<0.50"	1	40	10	10	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1061"	"REDUC"	"               1"	"               1"	"Dose reduction planned by investigator"	1	42	42	42	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1062"	"REDUC"	"               2"	"               2"	"Dose reduction not planned by investigator"	1	42	42	42	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1063"	"REGION"	"               1"	"               1"	"NORTH AMERICA"	1	40	15	15	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1064"	"REGION"	"               2"	"               2"	"SOUTH AMERICA"	1	40	15	15	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1065"	"REGION"	"               3"	"               3"	"WESTERN EUROPE"	1	40	15	15	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1066"	"REGION"	"               4"	"               4"	"EASTERN EUROPRE"	1	40	15	15	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1067"	"REGION"	"               5"	"               5"	"OTHER"	1	40	15	15	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1068"	"RELAT"	"               1"	"               1"	"Not Related"	1	40	23	23	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1069"	"RELAT"	"               2"	"               2"	"Related"	1	40	23	23	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1070"	"RELAT"	"               3"	"               3"	"Related and Not Related"	1	40	23	23	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1071"	"RSEX"	"               1"	"               1"	"MALE"	1	40	6	6	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1072"	"RSEX"	"               2"	"               2"	"FEMALE"	1	40	6	6	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1073"	"RSEX"	"               3"	"               3"	"BOTH"	1	40	6	6	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1074"	"SCANIVNY"	"              .Y"	"              .Y"	"ND"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1075"	"SCANIVNY"	"              .Z"	"              .Z"	"NE"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1076"	"SCANIVNY"	"               0"	"               0"	"NO"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1077"	"SCANIVNY"	"               1"	"               1"	"YES"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1078"	"SCANND"	"               0"	"               0"	"NOT DONE"	1	40	8	8	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1079"	"SET"	"               1"	"               1"	"Outpatient"	1	40	10	10	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1080"	"SET"	"               2"	"               2"	"Inpatient"	1	40	10	10	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1081"	"SEX"	"               1"	"               1"	"MALE"	1	40	4	4	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1082"	"SEXANY"	"              .Y"	"              .Y"	"ND"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1083"	"SEXANY"	"              .Z"	"              .Z"	"NE"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1084"	"SEXANY"	"               0"	"               0"	"NO"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1085"	"SEXANY"	"               1"	"               1"	"YES"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1086"	"SINVNA"	"               1"	"               1"	"NOT APPLICABLE"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1087"	"SMADG"	"              .Y"	"              .Y"	"ND"	1	40	8	2	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1088"	"SMADG"	"              .Z"	"              .Z"	"NE"	1	40	8	2	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1089"	"SMADR"	"              .Y"	"              .Y"	"ND"	1	44	44	44	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1090"	"SMADR"	"              .Z"	"              .Z"	"NE"	1	44	44	44	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1091"	"SMADR"	"               1"	"               1"	"NON STUDY DRUG RELATED ADVERSE EXPERIENCE(S)"	1	44	44	44	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1092"	"SMADR"	"               2"	"               2"	"HEMATOLOGICAL TOXICITY"	1	44	44	44	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1093"	"SMADR"	"               3"	"               3"	"NON HEMATOLOGICAL TOXICITY"	1	44	44	44	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1094"	"SMADR"	"               4"	"               4"	"BOTH"	1	44	44	44	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1095"	"SMADR"	"              94"	"              94"	"OTHER"	1	44	44	44	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1096"	"SMADRLI"	"              .Y"	"              .Y"	"ND"	1	40	26	26	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1097"	"SMADRLI"	"              .Z"	"              .Z"	"NE"	1	40	26	26	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1098"	"SMADRLI"	"               1"	"               1"	"NON-STUDY DRUG RELATED"	1	40	26	26	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1099"	"SMADRLI"	"               2"	"               2"	"HEMATOLOGICAL TOXICITY"	1	40	26	26	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1100"	"SMADRLI"	"               3"	"               3"	"NON-HEMATOLOGICAL TOXICITY"	1	40	26	26	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1101"	"SMADRLI"	"               4"	"               4"	"BOTH"	1	40	26	26	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1102"	"SMADRLI"	"              94"	"              94"	"OTHER"	1	40	26	26	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1103"	"SMADRNY"	"              .Y"	"              .Y"	"ND"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1104"	"SMADRNY"	"              .Z"	"              .Z"	"NE"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1105"	"SMADRNY"	"               0"	"               0"	"NO"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1106"	"SMADRNY"	"               1"	"               1"	"YES"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1107"	"SMAFC"	"              .Y"	"              .Y"	"ND"	1	40	26	26	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1108"	"SMAFC"	"              .Z"	"              .Z"	"NE"	1	40	26	26	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1109"	"SMAFC"	"               1"	"               1"	"NON-STUDY DRUG"	1	40	26	26	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1110"	"SMAFC"	"               2"	"               2"	"HEMATOLOGICAL TOXICITY"	1	40	26	26	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1111"	"SMAFC"	"               3"	"               3"	"NON HEMATOLOGICAL TOXICITY"	1	40	26	26	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1112"	"SMAFC"	"               4"	"               4"	"BOTH"	1	40	26	26	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1113"	"SMAFC"	"              94"	"              94"	"OTHER"	1	40	26	26	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1114"	"SMAFCNY"	"              .Y"	"              .Y"	"ND"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1115"	"SMAFCNY"	"              .Z"	"              .Z"	"NE"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1116"	"SMAFCNY"	"               0"	"               0"	"NO"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1117"	"SMAFCNY"	"               1"	"               1"	"YES"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1118"	"SMAID"	"              .Y"	"              .Y"	"ND"	1	40	8	2	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1119"	"SMAID"	"              .Z"	"              .Z"	"NE"	1	40	8	2	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1120"	"SMANA"	"               0"	"               0"	"NONE"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1121"	"SMANA"	"               1"	"               1"	"NOT APPLICABLE"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1122"	"SMASCH"	"              .Y"	"              .Y"	"ND"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
